timestamp;match;market;designation;points;old_odd;new_odd;movement_pct;steam_level
2026-07-24T19:51:03.103670+00:00;Baltimore Orioles vs Atlanta Braves;moneyline;home;;-115;-128;4.72;PENDING
2026-07-24T19:51:06.225334+00:00;Baltimore Orioles vs Atlanta Braves;spread;away;1.5;-187;-172;3.04;BRONZE
2026-07-24T19:51:07.011383+00:00;Baltimore Orioles vs Atlanta Braves;spread;home;-1.5;172;155;6.25;PENDING
2026-07-24T19:51:17.610821+00:00;Baltimore Orioles vs Atlanta Braves;spread;away;1.5;-187;-172;3.04;BRONZE
2026-07-24T20:11:15.452243+00:00;Milwaukee Brewers vs Colorado Rockies;total;over;8.5;-113;-103;4.56;BRONZE
2026-07-24T20:11:25.855894+00:00;Milwaukee Brewers vs Colorado Rockies;total;over;8.5;-113;-103;4.56;BRONZE
2026-07-24T20:12:15.665557+00:00;Milwaukee Brewers vs Colorado Rockies;total;under;8.5;101;-109;4.61;BRONZE
2026-07-24T20:12:26.042133+00:00;Milwaukee Brewers vs Colorado Rockies;total;under;8.5;101;-109;4.61;BRONZE
2026-07-24T20:13:15.856798+00:00;Milwaukee Brewers vs Colorado Rockies;moneyline;away;;231;221;3.02;BRONZE
2026-07-24T20:13:26.221061+00:00;Milwaukee Brewers vs Colorado Rockies;moneyline;away;;231;221;3.02;BRONZE
2026-07-24T20:20:28.420515+00:00;New York Mets vs Los Angeles Dodgers;moneyline;home;;118;110;3.67;PENDING
2026-07-24T20:20:29.655563+00:00;New York Mets vs Los Angeles Dodgers;moneyline;home;;118;110;3.67;BRONZE
2026-07-24T20:21:19.760067+00:00;New York Mets vs Los Angeles Dodgers;moneyline;home;;118;110;3.67;BRONZE
2026-07-24T20:21:29.811000+00:00;New York Mets vs Los Angeles Dodgers;spread;away;-1.5;121;128;3.17;BRONZE
2026-07-24T20:22:19.943724+00:00;New York Mets vs Los Angeles Dodgers;spread;away;-1.5;121;128;3.17;BRONZE
2026-07-24T20:22:29.956013+00:00;New York Mets vs Los Angeles Dodgers;moneyline;away;;-128;-119;3.32;BRONZE
2026-07-24T20:23:20.505182+00:00;New York Mets vs Los Angeles Dodgers;moneyline;away;;-128;-119;3.32;BRONZE
2026-07-24T20:27:22.304854+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-129;-120;3.28;BRONZE
2026-07-24T20:27:32.188829+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-129;-120;3.28;BRONZE
2026-07-24T20:27:37.384513+00:00;Miami Marlins vs San Diego Padres;moneyline;away;;121;111;4.52;PENDING
2026-07-24T20:28:22.481252+00:00;Miami Marlins vs San Diego Padres;moneyline;away;;119;111;3.65;BRONZE
2026-07-24T20:28:32.427623+00:00;Miami Marlins vs San Diego Padres;moneyline;away;;119;111;3.65;BRONZE
2026-07-24T20:29:22.689509+00:00;Miami Marlins vs San Diego Padres;spread;home;-1.5;155;163;3.14;BRONZE
2026-07-24T20:29:32.663683+00:00;Miami Marlins vs San Diego Padres;spread;home;-1.5;155;163;3.14;BRONZE
2026-07-24T20:37:24.677191+00:00;New York Mets vs Los Angeles Dodgers;total;over;9.0;-113;-100;6.1;SILVER
2026-07-24T20:37:34.224083+00:00;New York Mets vs Los Angeles Dodgers;total;over;9.0;-113;-100;6.1;SILVER
2026-07-24T20:39:26.223002+00:00;New York Mets vs Los Angeles Dodgers;total;under;9.0;101;-112;5.83;SILVER
2026-07-24T20:39:35.033361+00:00;New York Mets vs Los Angeles Dodgers;total;under;9.0;101;-112;5.83;SILVER
2026-07-24T22:06:57.592598+00:00;New York Mets vs Los Angeles Dodgers;spread;home;1.5;-135;-148;3.74;PENDING
2026-07-24T22:41:31.181344+00:00;Minnesota Twins vs Athletics;total;over;9.5;-106;-113;3.01;PENDING
2026-07-24T22:43:37.379963+00:00;Miami Marlins vs San Diego Padres;spread;away;1.5;-173;-191;3.45;PENDING
2026-07-24T22:44:13.266400+00:00;Detroit Tigers vs Kansas City Royals;moneyline;home;;-262;-321;5.08;SILVER
2026-07-24T22:44:14.595306+00:00;Detroit Tigers vs Kansas City Royals;moneyline;home;;-262;-321;5.08;SILVER
2026-07-24T22:44:41.622167+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;home;;-119;-134;5.11;PENDING
2026-07-24T22:44:45.150475+00:00;Pittsburgh Pirates vs Chicago Cubs;total;under;7.5;102;-110;5.49;PENDING
2026-07-24T22:45:13.881692+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;home;;-104;-134;10.97;GOLD
2026-07-24T22:45:15.355131+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;home;;-104;-134;10.97;GOLD
2026-07-24T22:46:14.479235+00:00;Pittsburgh Pirates vs Chicago Cubs;total;under;7.5;103;-110;5.96;SILVER
2026-07-24T22:46:16.007640+00:00;Pittsburgh Pirates vs Chicago Cubs;total;under;7.5;103;-110;5.96;SILVER
2026-07-24T22:54:01.810537+00:00;Philadelphia Phillies vs New York Yankees;moneyline;home;;-127;-169;10.95;PENDING
2026-07-24T22:54:06.507079+00:00;St. Louis Cardinals vs Cincinnati Reds;moneyline;away;;133;124;3.86;PENDING
2026-07-24T22:58:14.701573+00:00;Miami Marlins vs San Diego Padres;total;over;9.0;102;-106;3.79;PENDING
2026-07-24T22:58:29.681740+00:00;Miami Marlins vs San Diego Padres;total;over;9.0;103;-106;4.27;BRONZE
2026-07-24T22:58:29.963719+00:00;Miami Marlins vs San Diego Padres;total;over;9.0;103;-106;4.27;BRONZE
2026-07-24T23:00:31.275884+00:00;Miami Marlins vs San Diego Padres;total;under;9.0;-115;-106;3.95;BRONZE
2026-07-24T23:00:31.836344+00:00;Miami Marlins vs San Diego Padres;total;under;9.0;-115;-106;3.95;BRONZE
2026-07-24T23:11:35.669937+00:00;Tampa Bay Rays vs Cleveland Guardians;total;under;7.0;108;101;3.37;PENDING
2026-07-24T23:11:39.375775+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;home;;-133;-151;5.12;PENDING
2026-07-24T23:12:37.556246+00:00;Tampa Bay Rays vs Cleveland Guardians;total;over;7.0;-122;-114;3.16;BRONZE
2026-07-24T23:12:37.942417+00:00;Tampa Bay Rays vs Cleveland Guardians;total;over;7.0;-122;-114;3.16;BRONZE
2026-07-24T23:13:37.856305+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-118;-137;6.36;SILVER
2026-07-24T23:13:38.091274+00:00;Miami Marlins vs San Diego Padres;moneyline;home;;-118;-137;6.36;SILVER
2026-07-24T23:14:38.396998+00:00;Tampa Bay Rays vs Cleveland Guardians;total;under;7.0;108;101;3.37;BRONZE
2026-07-24T23:14:38.601707+00:00;Tampa Bay Rays vs Cleveland Guardians;total;under;7.0;108;101;3.37;BRONZE
2026-07-24T23:15:38.988762+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;home;;-131;-151;5.73;SILVER
2026-07-24T23:15:39.193561+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;home;;-131;-151;5.73;SILVER
2026-07-24T23:21:46.185118+00:00;New York Mets vs Los Angeles Dodgers;moneyline;home;;115;-109;10.82;GOLD
2026-07-24T23:21:57.719880+00:00;New York Mets vs Los Angeles Dodgers;moneyline;home;;110;-109;8.69;PENDING
2026-07-24T23:49:04.200573+00:00;Chicago White Sox vs Houston Astros;moneyline;home;;-130;-191;13.89;PLATINUM
2026-07-24T23:49:29.947360+00:00;Chicago White Sox vs Houston Astros;moneyline;home;;-144;-191;10.08;PENDING
2026-07-24T23:49:33.869248+00:00;Chicago White Sox vs Houston Astros;spread;home;-1.5;143;106;15.23;PENDING
2026-07-24T23:50:04.740384+00:00;Chicago White Sox vs Houston Astros;moneyline;away;;120;156;16.36;PLATINUM
2026-07-24T23:50:04.814512+00:00;Chicago White Sox vs Houston Astros;moneyline;away;;120;156;16.36;PLATINUM
2026-07-24T23:51:05.411958+00:00;Chicago White Sox vs Houston Astros;spread;home;-1.5;152;106;18.25;PLATINUM
2026-07-24T23:51:05.457173+00:00;Chicago White Sox vs Houston Astros;spread;home;-1.5;152;106;18.25;PLATINUM
2026-07-24T23:52:06.008759+00:00;Chicago White Sox vs Houston Astros;spread;away;1.5;-170;-128;12.15;PLATINUM
2026-07-24T23:52:06.130079+00:00;Chicago White Sox vs Houston Astros;spread;away;1.5;-170;-128;12.15;PLATINUM
2026-07-24T23:53:06.582860+00:00;Chicago White Sox vs Houston Astros;total;under;8.5;103;-105;3.82;BRONZE
2026-07-24T23:53:06.753640+00:00;Chicago White Sox vs Houston Astros;total;under;8.5;103;-105;3.82;BRONZE
2026-07-25T00:15:17.845345+00:00;St. Louis Cardinals vs Cincinnati Reds;total;over;8.0;-105;-114;3.85;BRONZE
2026-07-25T00:15:20.074636+00:00;St. Louis Cardinals vs Cincinnati Reds;total;over;8.0;-105;-114;3.85;BRONZE
2026-07-25T00:16:18.500392+00:00;St. Louis Cardinals vs Cincinnati Reds;total;under;8.0;-107;101;3.9;BRONZE
2026-07-25T00:16:20.680670+00:00;St. Louis Cardinals vs Cincinnati Reds;total;under;8.0;-107;101;3.9;BRONZE
2026-07-25T00:23:04.672977+00:00;Minnesota Twins vs Athletics;moneyline;home;;-139;-155;4.32;PENDING
2026-07-25T00:23:23.633803+00:00;Minnesota Twins vs Athletics;moneyline;home;;-131;-155;6.7;SILVER
2026-07-25T00:23:26.824977+00:00;Minnesota Twins vs Athletics;moneyline;home;;-131;-155;6.7;SILVER
2026-07-25T02:18:51.936750+00:00;San Francisco Giants vs Los Angeles Angels;moneyline;home;;-152;-113;13.7;PLATINUM
2026-07-25T02:18:52.671029+00:00;San Francisco Giants vs Los Angeles Angels;moneyline;home;;-152;-113;13.7;PLATINUM
2026-07-25T02:19:34.245146+00:00;San Francisco Giants vs Los Angeles Angels;moneyline;away;;132;-107;16.61;PENDING
2026-07-25T02:19:52.796257+00:00;San Francisco Giants vs Los Angeles Angels;moneyline;away;;139;-107;19.06;PLATINUM
2026-07-25T02:19:53.174569+00:00;San Francisco Giants vs Los Angeles Angels;moneyline;away;;139;-107;19.06;PLATINUM
2026-07-25T02:50:55.259179+00:00;New York Mets vs Los Angeles Dodgers;moneyline;away;;-146;-158;3.09;PENDING
2026-07-25T05:26:13.150751+00:00;New York Mets vs Los Angeles Dodgers;total;under;8.0;-102;-109;3.18;PENDING
2026-07-25T05:29:18.921154+00:00;Washington Nationals vs Arizona Diamondbacks;spread;home;-1.5;155;146;3.53;PENDING
2026-07-25T05:31:17.919269+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;home;;-123;-132;3.06;BRONZE
2026-07-25T05:31:18.242877+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;home;;-123;-132;3.06;BRONZE
2026-07-25T05:32:18.076216+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;away;;112;119;3.3;BRONZE
2026-07-25T05:32:18.410406+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;away;;112;119;3.3;BRONZE
2026-07-25T05:41:26.556769+00:00;New York Mets vs Los Angeles Dodgers;spread;away;-1.5;117;109;3.69;PENDING
2026-07-25T05:44:31.690472+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;home;;-128;-139;3.47;PENDING
2026-07-25T08:09:36.369697+00:00;Texas Rangers vs Seattle Mariners;total;over;7.5;-107;100;3.38;BRONZE
2026-07-25T08:09:36.384140+00:00;Texas Rangers vs Seattle Mariners;total;over;7.5;-107;100;3.38;BRONZE
2026-07-25T08:09:58.802153+00:00;Texas Rangers vs Seattle Mariners;total;under;7.5;-102;-115;5.6;PENDING
2026-07-25T08:11:37.175136+00:00;Texas Rangers vs Seattle Mariners;total;under;7.5;-107;-115;3.36;BRONZE
2026-07-25T08:11:37.175721+00:00;Texas Rangers vs Seattle Mariners;total;under;7.5;-107;-115;3.36;BRONZE
2026-07-25T08:32:12.941780+00:00;Boston Red Sox vs Toronto Blue Jays;total;under;7.5;-103;-110;3.13;PENDING
2026-07-25T08:34:52.334473+00:00;Chicago White Sox vs Houston Astros;total;over;8.5;101;-107;3.75;BRONZE
2026-07-25T08:34:52.334713+00:00;Chicago White Sox vs Houston Astros;total;over;8.5;101;-107;3.75;BRONZE
2026-07-25T08:35:18.964575+00:00;Chicago White Sox vs Houston Astros;total;over;8.5;101;-107;3.75;PENDING
2026-07-25T08:35:52.891178+00:00;Chicago White Sox vs Houston Astros;total;under;8.5;-116;-107;3.89;BRONZE
2026-07-25T08:35:52.929119+00:00;Chicago White Sox vs Houston Astros;total;under;8.5;-116;-107;3.89;BRONZE
2026-07-25T09:06:43.678838+00:00;New York Mets vs Los Angeles Dodgers;total;under;8.0;-109;-117;3.27;PENDING
2026-07-25T10:45:44.138466+00:00;Washington Nationals vs Arizona Diamondbacks;spread;home;-1.5;146;138;3.25;PENDING
2026-07-25T11:20:09.563955+00:00;Milwaukee Brewers vs Colorado Rockies;total;over;8.5;-112;-120;3.14;PENDING
2026-07-25T11:54:46.936191+00:00;San Francisco Giants vs Los Angeles Angels;spread;home;-1.5;167;159;3.0;PENDING
2026-07-25T12:37:13.542928+00:00;New York Mets vs Los Angeles Dodgers;total;under;7.5;102;-113;6.69;PENDING
2026-07-25T12:41:00.884053+00:00;New York Mets vs Los Angeles Dodgers;total;over;7.5;-115;101;7.51;SILVER
2026-07-25T12:41:00.909151+00:00;New York Mets vs Los Angeles Dodgers;total;over;7.5;-115;101;7.51;SILVER
2026-07-25T12:43:01.774421+00:00;New York Mets vs Los Angeles Dodgers;total;under;7.5;102;-113;6.69;SILVER
2026-07-25T12:43:01.780235+00:00;New York Mets vs Los Angeles Dodgers;total;under;7.5;102;-113;6.69;SILVER
2026-07-25T12:51:06.368973+00:00;Chicago White Sox vs Houston Astros;total;over;8.5;-106;-113;3.01;BRONZE
2026-07-25T12:51:06.380415+00:00;Chicago White Sox vs Houston Astros;total;over;8.5;-106;-113;3.01;BRONZE
2026-07-25T12:56:08.746809+00:00;San Francisco Giants vs Los Angeles Angels;total;over;9.0;104;-115;8.35;GOLD
2026-07-25T12:56:09.054320+00:00;San Francisco Giants vs Los Angeles Angels;total;over;9.0;104;-115;8.35;GOLD
2026-07-25T12:56:27.309292+00:00;San Francisco Giants vs Los Angeles Angels;total;over;9.0;-101;-115;6.06;PENDING
2026-07-25T12:57:09.013148+00:00;San Francisco Giants vs Los Angeles Angels;total;under;9.0;-117;102;8.91;GOLD
2026-07-25T12:57:09.307434+00:00;San Francisco Giants vs Los Angeles Angels;total;under;9.0;-117;102;8.91;GOLD
2026-07-25T12:58:09.131480+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;away;;108;101;3.37;BRONZE
2026-07-25T12:58:09.445750+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;away;;108;101;3.37;BRONZE
2026-07-25T12:59:09.593856+00:00;Baltimore Orioles vs Atlanta Braves;total;over;9.0;-103;-110;3.13;BRONZE
2026-07-25T12:59:09.908413+00:00;Baltimore Orioles vs Atlanta Braves;total;over;9.0;-103;-110;3.13;BRONZE
2026-07-25T13:00:10.008890+00:00;Baltimore Orioles vs Atlanta Braves;total;under;9.0;-109;-102;3.28;BRONZE
2026-07-25T13:00:10.348686+00:00;Baltimore Orioles vs Atlanta Braves;total;under;9.0;-109;-102;3.28;BRONZE
2026-07-25T13:20:48.428913+00:00;Milwaukee Brewers vs Colorado Rockies;total;over;9.0;106;-103;4.33;PENDING
2026-07-25T13:21:21.979057+00:00;Milwaukee Brewers vs Colorado Rockies;total;over;9.0;106;-103;4.33;BRONZE
2026-07-25T13:21:22.190307+00:00;Milwaukee Brewers vs Colorado Rockies;total;over;9.0;106;-103;4.33;BRONZE
2026-07-25T13:23:22.884953+00:00;Milwaukee Brewers vs Colorado Rockies;total;under;9.0;-119;-109;4.19;BRONZE
2026-07-25T13:23:23.064567+00:00;Milwaukee Brewers vs Colorado Rockies;total;under;9.0;-119;-109;4.19;BRONZE
2026-07-25T13:27:24.840773+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;home;;-111;-104;3.19;BRONZE
2026-07-25T13:27:24.954850+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;home;;-111;-104;3.19;BRONZE
2026-07-25T13:27:57.417514+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;away;;104;-104;3.85;PENDING
2026-07-25T13:34:28.205301+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;home;;-130;-120;3.62;BRONZE
2026-07-25T13:34:28.429676+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;home;;-130;-120;3.62;BRONZE
2026-07-25T13:35:28.399933+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;away;;120;111;4.09;BRONZE
2026-07-25T13:35:28.638286+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;away;;120;111;4.09;BRONZE
2026-07-25T13:36:28.768981+00:00;Pittsburgh Pirates vs Chicago Cubs;spread;home;-1.5;163;171;3.04;BRONZE
2026-07-25T13:36:29.025114+00:00;Pittsburgh Pirates vs Chicago Cubs;spread;home;-1.5;163;171;3.04;BRONZE
2026-07-25T13:46:10.320488+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;away;;116;107;4.17;PENDING
2026-07-25T13:46:31.438876+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;home;;-130;-115;5.67;SILVER
2026-07-25T13:46:32.144437+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;home;;-130;-115;5.67;SILVER
2026-07-25T13:47:31.565790+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;away;;135;127;3.4;BRONZE
2026-07-25T13:47:32.257837+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;away;;135;127;3.4;BRONZE
2026-07-25T13:48:31.922550+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;away;;120;107;5.91;SILVER
2026-07-25T13:48:32.587231+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;away;;120;107;5.91;SILVER
2026-07-25T13:49:32.314831+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;home;-1.5;158;172;5.43;SILVER
2026-07-25T13:49:32.905326+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;home;-1.5;158;172;5.43;SILVER
2026-07-25T13:53:34.488643+00:00;New York Mets vs Los Angeles Dodgers;moneyline;home;;152;131;8.33;GOLD
2026-07-25T13:53:34.886814+00:00;New York Mets vs Los Angeles Dodgers;moneyline;home;;152;131;8.33;GOLD
2026-07-25T13:54:35.270463+00:00;New York Mets vs Los Angeles Dodgers;spread;home;1.5;-115;-129;5.05;SILVER
2026-07-25T13:54:35.362254+00:00;New York Mets vs Los Angeles Dodgers;spread;home;1.5;-115;-129;5.05;SILVER
2026-07-25T13:55:35.867643+00:00;New York Mets vs Los Angeles Dodgers;moneyline;away;;-166;-142;6.35;SILVER
2026-07-25T13:55:35.893503+00:00;New York Mets vs Los Angeles Dodgers;moneyline;away;;-166;-142;6.35;SILVER
2026-07-25T13:56:36.433821+00:00;New York Mets vs Los Angeles Dodgers;spread;away;-1.5;104;117;6.37;SILVER
2026-07-25T13:56:36.435114+00:00;New York Mets vs Los Angeles Dodgers;spread;away;-1.5;104;117;6.37;SILVER
2026-07-25T14:14:29.325990+00:00;Detroit Tigers vs Kansas City Royals;moneyline;away;;154;141;5.12;PENDING
2026-07-25T14:14:33.114055+00:00;Detroit Tigers vs Kansas City Royals;total;under;8.0;-103;-115;5.14;PENDING
2026-07-25T14:14:43.909077+00:00;Detroit Tigers vs Kansas City Royals;moneyline;home;;-174;-154;4.74;BRONZE
2026-07-25T14:14:44.232908+00:00;Detroit Tigers vs Kansas City Royals;moneyline;home;;-174;-154;4.74;BRONZE
2026-07-25T14:15:44.162601+00:00;Detroit Tigers vs Kansas City Royals;moneyline;away;;159;141;6.95;SILVER
2026-07-25T14:15:44.457215+00:00;Detroit Tigers vs Kansas City Royals;moneyline;away;;159;141;6.95;SILVER
2026-07-25T14:16:44.392553+00:00;Detroit Tigers vs Kansas City Royals;spread;home;-1.5;123;135;5.38;SILVER
2026-07-25T14:16:44.672483+00:00;Detroit Tigers vs Kansas City Royals;spread;home;-1.5;123;135;5.38;SILVER
2026-07-25T14:17:44.656884+00:00;Detroit Tigers vs Kansas City Royals;spread;away;1.5;-136;-150;3.95;BRONZE
2026-07-25T14:17:44.952144+00:00;Detroit Tigers vs Kansas City Royals;spread;away;1.5;-136;-150;3.95;BRONZE
2026-07-25T14:18:44.896428+00:00;Detroit Tigers vs Kansas City Royals;total;over;8.0;-111;102;6.27;SILVER
2026-07-25T14:18:45.169053+00:00;Detroit Tigers vs Kansas City Royals;total;over;8.0;-111;102;6.27;SILVER
2026-07-25T14:19:39.932493+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;away;;116;104;5.56;PENDING
2026-07-25T14:19:45.612460+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;home;;-121;-113;3.2;BRONZE
2026-07-25T14:19:45.626215+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;home;;-121;-113;3.2;BRONZE
2026-07-25T14:20:45.846356+00:00;Detroit Tigers vs Kansas City Royals;total;under;8.0;-101;-115;6.06;SILVER
2026-07-25T14:20:45.855700+00:00;Detroit Tigers vs Kansas City Royals;total;under;8.0;-101;-115;6.06;SILVER
2026-07-25T14:21:46.309859+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;away;;112;104;3.77;BRONZE
2026-07-25T14:21:46.341873+00:00;Pittsburgh Pirates vs Chicago Cubs;moneyline;away;;112;104;3.77;BRONZE
2026-07-25T15:17:09.336218+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;home;;-117;-109;3.38;BRONZE
2026-07-25T15:17:10.300874+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;home;;-117;-109;3.38;BRONZE
2026-07-25T15:18:09.509434+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;home;-1.5;170;179;3.33;BRONZE
2026-07-25T15:18:10.506410+00:00;Tampa Bay Rays vs Cleveland Guardians;spread;home;-1.5;170;179;3.33;BRONZE
2026-07-25T15:19:09.685851+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;away;;108;101;3.37;BRONZE
2026-07-25T15:19:10.709700+00:00;Tampa Bay Rays vs Cleveland Guardians;moneyline;away;;108;101;3.37;BRONZE
2026-07-25T15:32:20.233177+00:00;Philadelphia Phillies vs New York Yankees;moneyline;away;;-112;-121;3.51;PENDING
2026-07-25T15:32:24.256750+00:00;Philadelphia Phillies vs New York Yankees;spread;away;-1.5;144;135;3.69;PENDING
2026-07-25T15:32:27.915934+00:00;Philadelphia Phillies vs New York Yankees;total;over;9.0;-101;-108;3.22;PENDING
2026-07-25T15:33:15.067815+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;away;;128;120;3.51;BRONZE
2026-07-25T15:33:15.664045+00:00;Washington Nationals vs Arizona Diamondbacks;moneyline;away;;128;120;3.51;BRONZE
2026-07-25T16:42:25.823394+00:00;St. Louis Cardinals vs Cincinnati Reds;moneyline;away;;105;-103;3.86;PENDING
2026-07-25T16:52:37.233029+00:00;Milwaukee Brewers vs Colorado Rockies;spread;home;-1.5;103;-104;3.37;PENDING
2026-07-25T17:11:53.608710+00:00;Detroit Tigers vs Kansas City Royals;moneyline;home;;-171;-188;3.34;PENDING
2026-07-25T17:11:57.366410+00:00;Detroit Tigers vs Kansas City Royals;total;under;7.5;103;-107;4.7;PENDING
2026-07-25T17:12:05.016854+00:00;San Francisco Giants vs Los Angeles Angels;total;over;9.0;-112;-105;3.14;BRONZE
2026-07-25T17:12:05.023065+00:00;San Francisco Giants vs Los Angeles Angels;total;over;9.0;-112;-105;3.14;BRONZE
2026-07-25T17:13:05.200250+00:00;San Francisco Giants vs Los Angeles Angels;total;under;9.0;-100;-107;3.27;BRONZE
2026-07-25T17:14:05.713059+00:00;Detroit Tigers vs Kansas City Royals;moneyline;away;;147;155;3.24;BRONZE
2026-07-25T17:14:05.716381+00:00;Detroit Tigers vs Kansas City Royals;moneyline;away;;147;155;3.24;BRONZE
2026-07-25T17:15:06.195268+00:00;Detroit Tigers vs Kansas City Royals;moneyline;home;;-170;-188;3.55;BRONZE
2026-07-25T17:15:06.209364+00:00;Detroit Tigers vs Kansas City Royals;moneyline;home;;-170;-188;3.55;BRONZE
2026-07-25T17:16:06.687668+00:00;Detroit Tigers vs Kansas City Royals;total;under;7.5;102;-107;4.23;BRONZE
2026-07-25T17:16:06.713036+00:00;Detroit Tigers vs Kansas City Royals;total;under;7.5;102;-107;4.23;BRONZE
2026-07-25T17:28:12.409103+00:00;Texas Rangers vs Seattle Mariners;total;under;7.5;-115;-108;3.01;BRONZE
2026-07-25T17:28:12.488085+00:00;Texas Rangers vs Seattle Mariners;total;under;7.5;-115;-108;3.01;BRONZE
2026-07-25T17:44:20.397667+00:00;Boston Red Sox vs Toronto Blue Jays;total;over;7.0;-122;-107;6.31;SILVER
2026-07-25T17:44:20.644950+00:00;Boston Red Sox vs Toronto Blue Jays;total;under;7.0;108;-105;6.14;PENDING
2026-07-25T17:44:20.654605+00:00;Boston Red Sox vs Toronto Blue Jays;total;over;7.0;-122;-107;6.31;SILVER
2026-07-25T17:46:21.268965+00:00;Boston Red Sox vs Toronto Blue Jays;total;under;7.0;108;-105;6.14;SILVER
2026-07-25T17:46:21.414993+00:00;Boston Red Sox vs Toronto Blue Jays;total;under;7.0;108;-105;6.14;SILVER
2026-07-25T18:09:39.969835+00:00;Minnesota Twins vs Athletics;moneyline;away;;144;134;4.1;PENDING
2026-07-25T18:34:45.097416+00:00;Miami Marlins vs San Diego Padres;moneyline;away;;122;130;3.6;BRONZE
2026-07-25T18:34:45.104660+00:00;Miami Marlins vs San Diego Padres;moneyline;away;;122;130;3.6;BRONZE
2026-07-25T18:34:59.306648+00:00;Miami Marlins vs San Diego Padres;spread;home;-1.5;157;149;3.11;PENDING
2026-07-25T19:10:21.460066+00:00;New York Mets vs Los Angeles Dodgers;total;under;7.5;-113;-121;3.1;PENDING
2026-07-25T19:59:51.531493+00:00;Boston Red Sox vs Toronto Blue Jays;spread;away;1.5;-210;-233;3.18;PENDING
2026-07-25T20:13:03.203669+00:00;San Francisco Giants vs Los Angeles Angels;moneyline;home;;-119;-129;3.54;PENDING
2026-07-25T20:13:07.970785+00:00;San Francisco Giants vs Los Angeles Angels;total;under;8.5;104;-108;5.59;PENDING
2026-07-25T20:13:11.574218+00:00;St. Louis Cardinals vs Cincinnati Reds;total;under;8.0;-102;-111;4.01;PENDING
2026-07-25T20:13:28.866040+00:00;San Francisco Giants vs Los Angeles Angels;moneyline;home;;-129;-165;9.53;GOLD
2026-07-25T20:13:32.264200+00:00;San Francisco Giants vs Los Angeles Angels;moneyline;home;;-129;-165;9.53;GOLD
2026-07-25T20:14:29.253823+00:00;San Francisco Giants vs Los Angeles Angels;moneyline;away;;119;141;10.05;GOLD
2026-07-25T20:14:32.618688+00:00;San Francisco Giants vs Los Angeles Angels;moneyline;away;;119;141;10.05;GOLD
2026-07-25T20:15:15.872922+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;home;;-115;-124;3.38;PENDING
2026-07-25T20:15:29.565894+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;home;;-100;-124;9.68;GOLD
2026-07-25T20:15:32.946038+00:00;Boston Red Sox vs Toronto Blue Jays;moneyline;home;;-100;-124;9.68;GOLD
2026-07-25T20:16:29.959277+00:00;San Francisco Giants vs Los Angeles Angels;total;over;8.5;-119;-108;4.65;BRONZE
2026-07-25T20:16:33.322155+00:00;San Francisco Giants vs Los Angeles Angels;total;over;8.5;-119;-108;4.65;BRONZE
